,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
4359,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Field Peas,Second,2008,8,2008,12,none,yield,0.5757575757575758,0
4358,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Field Peas,Second,2008,8,2008,12,none,production,19.0,0
2156,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Beans (mixed),Second,2008,8,2008,12,none,area,7234.0,0
2157,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Beans (mixed),Second,2008,8,2008,12,none,production,6866.0,0
4339,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Groundnuts (In Shell),Second,2008,8,2008,12,none,area,1553.0,0
2195,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Rice,Second,2008,8,2008,12,none,area,1805.0,0
2196,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Rice,Second,2008,8,2008,12,none,production,14650.0,0
2197,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Rice,Second,2008,8,2008,12,none,yield,8.11634349030471,0
2202,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Sweet Potatoes,Second,2008,8,2008,12,none,area,17862.0,0
2203,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Sweet Potatoes,Second,2008,8,2008,12,none,production,93855.0,0
2204,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Sweet Potatoes,Second,2008,8,2008,12,none,yield,5.254450789385287,0
4332,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Potato,Second,2008,8,2008,12,none,yield,5.97634691195795,0
4331,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Potato,Second,2008,8,2008,12,none,production,4548.0,0
4330,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Potato,Second,2008,8,2008,12,none,area,761.0,0
2208,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Maize,Second,2008,8,2008,12,none,area,24324.0,0
2209,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Maize,Second,2008,8,2008,12,none,production,36916.0,0
2210,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Maize,Second,2008,8,2008,12,none,yield,1.5176780134846242,0
4329,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Sorghum,Second,2008,8,2008,12,none,yield,2.4090634441087615,0
4328,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Sorghum,Second,2008,8,2008,12,none,production,3987.0,0
4327,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Sorghum,Second,2008,8,2008,12,none,area,1655.0,0
2214,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Banana,Second,2008,8,2008,12,none,area,305.0,0
2215,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Banana,Second,2008,8,2008,12,none,production,487.0,0
2216,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Banana,Second,2008,8,2008,12,none,yield,1.5967213114754097,0
4326,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Beans (mixed),Second,2008,8,2008,12,none,yield,1.0934192360791533,0
