,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
2235,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Millet,Annual,1990,6,1990,11,All (PS),production,2013.0,0
919,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Sorghum,Annual,1990,6,1990,11,All (PS),production,23815.0,0
257,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Groundnuts (In Shell),Annual,1990,6,1990,11,All (PS),production,40.0,0
854,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Millet,Annual,1990,6,1990,11,All (PS),area,1219.0,0
256,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Groundnuts (In Shell),Annual,1990,6,1990,11,All (PS),area,201.0,0
2005,MR1990A106,Mauritania,MR,Trarza,none,Trarza,Sorghum,Annual,1990,6,1990,11,All (PS),yield,0.7494050452165636,0
237,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Cowpea,Annual,1990,6,1990,11,All (PS),yield,0.483585313174946,0
236,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Cowpea,Annual,1990,6,1990,11,All (PS),production,6717.0,0
235,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Cowpea,Annual,1990,6,1990,11,All (PS),area,13890.0,0
920,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Sorghum,Annual,1990,6,1990,11,All (PS),yield,0.8015549796371714,0
856,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Millet,Annual,1990,6,1990,11,All (PS),yield,0.6300246103363413,0
320,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Sorghum,Annual,1990,6,1990,11,All (PS),production,13084.0,0
2004,MR1990A106,Mauritania,MR,Trarza,none,Trarza,Sorghum,Annual,1990,6,1990,11,All (PS),production,3149.0,0
2003,MR1990A106,Mauritania,MR,Trarza,none,Trarza,Sorghum,Annual,1990,6,1990,11,All (PS),area,4202.0,0
218,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Maize,Annual,1990,6,1990,11,All (PS),yield,0.5886214442013129,0
855,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Millet,Annual,1990,6,1990,11,All (PS),production,768.0,0
217,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Maize,Annual,1990,6,1990,11,All (PS),production,269.0,0
258,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Groundnuts (In Shell),Annual,1990,6,1990,11,All (PS),yield,0.19900497512437812,0
321,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Sorghum,Annual,1990,6,1990,11,All (PS),yield,0.7237125947231595,0
568,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Millet,Annual,1990,6,1990,11,All (PS),area,54.0,0
1457,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Millet,Annual,1990,6,1990,11,All (PS),production,1177.0,0
1028,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Cowpea,Annual,1990,6,1990,11,All (PS),production,723.0,0
1027,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Cowpea,Annual,1990,6,1990,11,All (PS),area,1445.8,0
1517,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Sorghum,Annual,1990,6,1990,11,All (PS),production,2995.0,0
2409,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Cowpea,Annual,1990,6,1990,11,All (PS),area,2625.0,0
596,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Sorghum,Annual,1990,6,1990,11,All (PS),yield,0.6493719279082468,0
595,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Sorghum,Annual,1990,6,1990,11,All (PS),production,2378.0,0
594,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Sorghum,Annual,1990,6,1990,11,All (PS),area,3662.0,0
1011,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Maize,Annual,1990,6,1990,11,All (PS),yield,0.30160857908847183,0
2410,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Cowpea,Annual,1990,6,1990,11,All (PS),production,1293.0,0
2411,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Cowpea,Annual,1990,6,1990,11,All (PS),yield,0.49257142857142855,0
2426,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Groundnuts (In Shell),Annual,1990,6,1990,11,All (PS),yield,0.2,0
1009,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Maize,Annual,1990,6,1990,11,All (PS),area,746.0,0
1010,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Maize,Annual,1990,6,1990,11,All (PS),production,225.0,0
570,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Millet,Annual,1990,6,1990,11,All (PS),yield,0.4074074074074074,0
2425,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Groundnuts (In Shell),Annual,1990,6,1990,11,All (PS),production,17.0,0
2424,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Groundnuts (In Shell),Annual,1990,6,1990,11,All (PS),area,85.0,0
569,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Millet,Annual,1990,6,1990,11,All (PS),production,22.0,0
1029,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Cowpea,Annual,1990,6,1990,11,All (PS),yield,0.5000691658597316,0
2393,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Maize,Annual,1990,6,1990,11,All (PS),yield,0.5695067264573991,0
2392,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Maize,Annual,1990,6,1990,11,All (PS),production,254.0,0
477,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Cowpea,Annual,1990,6,1990,11,All (PS),yield,0.40007541478129716,0
1456,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Millet,Annual,1990,6,1990,11,All (PS),area,1681.0,0
2276,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Sorghum,Annual,1990,6,1990,11,All (PS),area,5779.0,0
2033,MR1990A106,Mauritania,MR,Trarza,none,Trarza,Cowpea,Annual,1990,6,1990,11,All (PS),area,208.0,0
2034,MR1990A106,Mauritania,MR,Trarza,none,Trarza,Cowpea,Annual,1990,6,1990,11,All (PS),production,44.0,0
