,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,gscd_code
132,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Millet,Main,2004,11-01,2005,07-01,none,area,13.0,reported
133,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Millet,Main,2004,11-01,2005,07-01,none,production,5.0,reported
134,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Millet,Main,2004,11-01,2005,07-01,none,yield,0.38461538,reported
135,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Rice,Main,2004,11-01,2005,07-01,none,area,3809.0,reported
136,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Rice,Main,2004,11-01,2005,07-01,none,production,3850.0,reported
137,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Rice,Main,2004,11-01,2005,07-01,none,yield,1.01076398,reported
138,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Maize,Main,2004,11-01,2005,07-01,none,area,21399.0,reported
139,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Maize,Main,2004,11-01,2005,07-01,none,production,17916.0,reported
140,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Maize,Main,2004,11-01,2005,07-01,none,yield,0.83723538,reported
141,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Rice,Main,2003,11-01,2004,07-01,none,area,3824.0,reported
142,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Rice,Main,2003,11-01,2004,07-01,none,production,3909.0,reported
143,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Rice,Main,2003,11-01,2004,07-01,none,yield,1.02222803,reported
144,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Sorghum,Main,2003,11-01,2004,07-01,none,area,26.0,reported
145,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Sorghum,Main,2003,11-01,2004,07-01,none,production,11.0,reported
146,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Sorghum,Main,2003,11-01,2004,07-01,none,yield,0.42307692,reported
147,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Millet,Main,2003,11-01,2004,07-01,none,area,336.0,reported
148,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Millet,Main,2003,11-01,2004,07-01,none,production,305.0,reported
149,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Millet,Main,2003,11-01,2004,07-01,none,yield,0.9077381,reported
150,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Maize,Main,2003,11-01,2004,07-01,none,area,20399.0,reported
151,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Maize,Main,2003,11-01,2004,07-01,none,production,18623.0,reported
152,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Maize,Main,2003,11-01,2004,07-01,none,yield,0.91293691,reported
153,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Wheat,Main,2004,11-01,2005,07-01,none,area,22.0,reported
154,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Wheat,Main,2004,11-01,2005,07-01,none,production,6.0,reported
155,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Wheat,Main,2004,11-01,2005,07-01,none,yield,0.27272727,reported
156,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Maize,Main,2004,11-01,2005,07-01,none,area,43375.0,reported
157,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Maize,Main,2004,11-01,2005,07-01,none,production,45136.0,reported
158,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Maize,Main,2004,11-01,2005,07-01,none,yield,1.04059942,reported
159,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Wheat,Main,2003,11-01,2004,07-01,none,area,22.0,reported
160,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Wheat,Main,2003,11-01,2004,07-01,none,production,9.0,reported
161,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Wheat,Main,2003,11-01,2004,07-01,none,yield,0.40909091,reported
162,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Maize,Main,2003,11-01,2004,07-01,none,area,43374.6,reported
163,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Maize,Main,2003,11-01,2004,07-01,none,production,38772.13,reported
164,MW1998A20203,Malawi,MW,Central,Ntchisi,Ntchisi,Maize,Main,2003,11-01,2004,07-01,none,yield,0.8938902,reported
165,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Sorghum,Main,2004,11-01,2005,07-01,none,area,57.0,reported
166,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Sorghum,Main,2004,11-01,2005,07-01,none,production,27.0,reported
