,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,gscd_code
100,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2015,10-01,2016,07-01,All (PS),production,3173.0,reported
101,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2015,10-01,2016,07-01,All (PS),yield,0.31915108,reported
102,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2016,05-01,2016,11-01,All (PS),area,114.0,reported
103,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2014,10-01,2015,07-01,All (PS),area,2062.0,reported
104,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2014,10-01,2015,07-01,All (PS),production,846.0,reported
105,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2014,10-01,2015,07-01,All (PS),yield,0.41028128,reported
106,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2014,10-01,2015,07-01,All (PS),area,13705.0,reported
107,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2014,10-01,2015,07-01,All (PS),production,6476.0,reported
108,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2014,10-01,2015,07-01,All (PS),yield,0.47252827,reported
109,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2013,10-01,2014,07-01,All (PS),area,210.0,reported
110,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2013,10-01,2014,07-01,All (PS),production,3.0,reported
111,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2013,10-01,2014,07-01,All (PS),yield,0.01428571,reported
112,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2013,10-01,2014,07-01,All (PS),area,19072.0,reported
113,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2013,10-01,2014,07-01,All (PS),production,15515.0,reported
114,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2013,10-01,2014,07-01,All (PS),yield,0.81349622,reported
115,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2013,10-01,2014,07-01,All (PS),area,4230.0,reported
116,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2013,10-01,2014,07-01,All (PS),production,1916.0,reported
117,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2013,10-01,2014,07-01,All (PS),yield,0.45295508,reported
118,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2014,05-01,2014,11-01,All (PS),area,210.0,reported
119,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2014,05-01,2014,11-01,All (PS),production,3.0,reported
120,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2014,05-01,2014,11-01,All (PS),yield,0.01428571,reported
121,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2013,05-01,2013,11-01,All (PS),area,402.0,reported
122,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2013,05-01,2013,11-01,All (PS),production,186.0,reported
