,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
9706,KE2013A129,Kenya,KE,Nandi,none,Nandi,Tea,Annual,1982,1,1982,12,none,area,1661.0,0
9642,KE2013A129,Kenya,KE,Nandi,none,Nandi,Wheat,Annual,1982,1,1982,12,none,yield,1.8,0
9641,KE2013A129,Kenya,KE,Nandi,none,Nandi,Wheat,Annual,1982,1,1982,12,none,production,468.0,0
9640,KE2013A129,Kenya,KE,Nandi,none,Nandi,Wheat,Annual,1982,1,1982,12,none,area,260.0,0
1712,KE2013A106,Kenya,KE,Taita Taveta,none,Taita Taveta,Beans (mixed),Annual,1982,1,1982,12,none,area,3630.0,0
9302,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Millet,Annual,1982,1,1982,12,none,production,90.0,0
1713,KE2013A106,Kenya,KE,Taita Taveta,none,Taita Taveta,Beans (mixed),Annual,1982,1,1982,12,none,production,3267.0,0
9588,KE2013A129,Kenya,KE,Nandi,none,Nandi,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.9,0
9587,KE2013A129,Kenya,KE,Nandi,none,Nandi,Beans (mixed),Annual,1982,1,1982,12,none,production,2583.0,0
9586,KE2013A129,Kenya,KE,Nandi,none,Nandi,Beans (mixed),Annual,1982,1,1982,12,none,area,2870.0,0
9375,KE2013A129,Kenya,KE,Nandi,none,Nandi,Maize,Annual,1982,1,1982,12,none,yield,1.7589508587608509,0
9374,KE2013A129,Kenya,KE,Nandi,none,Nandi,Maize,Annual,1982,1,1982,12,none,production,141636.0,0
9373,KE2013A129,Kenya,KE,Nandi,none,Nandi,Maize,Annual,1982,1,1982,12,none,area,80523.0,0
1769,KE2013A107,Kenya,KE,Garissa,none,Garissa,Maize,Annual,1982,1,1982,12,none,area,62.42,0
1770,KE2013A107,Kenya,KE,Garissa,none,Garissa,Maize,Annual,1982,1,1982,12,none,production,56.178,0
1771,KE2013A107,Kenya,KE,Garissa,none,Garissa,Maize,Annual,1982,1,1982,12,none,yield,0.8999999999999999,0
3594,KE2013A113,Kenya,KE,Tharaka Nithi,none,Tharaka Nithi,Sorghum,Annual,1982,1,1982,12,none,production,668.5,0
1714,KE2013A106,Kenya,KE,Taita Taveta,none,Taita Taveta,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.9,0
8544,KE2013A127,Kenya,KE,Uasin Gishu,none,Uasin Gishu,Maize,Annual,1982,1,1982,12,none,area,46648.0,0
11715,KE2013A135,Kenya,KE,Kericho,none,Kericho,Maize,Annual,1982,1,1982,12,none,production,93960.0,0
1207,KE2013A105,Kenya,KE,Lamu,none,Lamu,Maize,Annual,1982,1,1982,12,none,yield,1.0905405405405406,0
