,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag,year,minRe
169,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2000,3,2000,8,none,yield,0.6, ,2000, 
170,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2001,3,2001,8,none,area,1800.0, ,2001, 
171,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2001,3,2001,8,none,production,1080.0, ,2001, 
172,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2001,3,2001,8,none,yield,0.6, ,2001, 
173,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2002,3,2002,8,none,area,2800.0, ,2002, 
174,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2002,3,2002,8,none,production,1400.0, ,2002, 
175,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2002,3,2002,8,none,yield,0.5, ,2002, 
176,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2003,3,2003,8,none,area,4860.0, ,2003, 
177,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2003,3,2003,8,none,production,3132.0, ,2003, 
178,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2003,3,2003,8,none,yield,0.6444444444444445, ,2003, 
179,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2004,3,2004,8,none,area,1550.0, ,2004, 
180,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2004,3,2004,8,none,production,775.0, ,2004, 
181,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2004,3,2004,8,none,yield,0.5, ,2004, 
182,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2005,3,2005,8,none,area,2580.0, ,2005, 
183,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2005,3,2005,8,none,production,1548.0, ,2005, 
184,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2005,3,2005,8,none,yield,0.6, ,2005, 
185,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2006,3,2006,8,none,area,1620.0, ,2006, 
186,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2006,3,2006,8,none,production,972.0, ,2006, 
187,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2006,3,2006,8,none,yield,0.6, ,2006, 
188,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2007,3,2007,8,none,area,1800.0, ,2007, 
189,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2007,3,2007,8,none,production,1260.0, ,2007, 
190,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2007,3,2007,8,none,yield,0.7, ,2007, 
191,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2008,3,2008,8,none,area,1500.0, ,2008, 
192,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2008,3,2008,8,none,production,399.999, ,2008, 
193,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2008,3,2008,8,none,yield,0.266666, ,2008, 
194,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2009,3,2009,8,none,area,800.0, ,2009, 
195,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2009,3,2009,8,none,production,240.0, ,2009, 
196,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2009,3,2009,8,none,yield,0.3, ,2009, 
197,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2010,3,2010,8,none,area,7000.0, ,2010, 
198,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2010,3,2010,8,none,production,7770.0, ,2010, 
199,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2010,3,2010,8,none,yield,1.11, ,2010, 
200,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2011,3,2011,8,none,area,8000.0, ,2011, 
201,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2011,3,2011,8,none,production,1800.0, ,2011, 
202,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2011,3,2011,8,none,yield,0.225, ,2011, 
203,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2010,10,2011,3,agro_pastoral,area,6500.0, ,2011, 
204,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2010,10,2011,3,agro_pastoral,production,8226.64, ,2011, 
205,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2010,10,2011,3,agro_pastoral,yield,1.2656369230769229, ,2011, 
206,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2011,10,2012,3,agro_pastoral,area,7500.0, ,2012, 
207,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2011,10,2012,3,agro_pastoral,production,3500.0, ,2012, 
208,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2011,10,2012,3,agro_pastoral,yield,0.4666666666666667, ,2012, 
209,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2012,10,2013,3,agro_pastoral,area,7500.0, ,2013, 
210,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2012,10,2013,3,agro_pastoral,production,5800.0, ,2013, 
211,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2012,10,2013,3,agro_pastoral,yield,0.7733333333333333, ,2013, 
213,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2014,10,2015,3,agro_pastoral,area,10000.0, ,2015, 
214,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2014,10,2015,3,agro_pastoral,production,5200.0, ,2015, 
215,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2014,10,2015,3,agro_pastoral,yield,0.52, ,2015, 
216,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2015,10,2016,3,agro_pastoral,area,10000.0, ,2016, 
217,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2015,10,2016,3,agro_pastoral,production,1400.0, ,2016, 
218,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2015,10,2016,3,agro_pastoral,yield,0.14, ,2016, 
219,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2016,10,2017,3,agro_pastoral,area,4000.0, ,2017, 
220,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2016,10,2017,3,agro_pastoral,production,150.0, ,2017, 
221,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2016,10,2017,3,agro_pastoral,yield,0.0375, ,2017, 
222,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2017,10,2018,3,agro_pastoral,area,7000.0, ,2018, 
223,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2017,10,2018,3,agro_pastoral,production,2475.0, ,2018, 
224,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2017,10,2018,3,agro_pastoral,yield,0.3535714285714286, ,2018, 
225,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1996,10,1997,3,none,area,3000.0, ,1997, 
226,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1996,10,1997,3,none,production,1800.0, ,1997, 
227,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1996,10,1997,3,none,yield,0.6, ,1997, 
228,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1997,10,1998,3,none,area,3890.0, ,1998, 
229,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1997,10,1998,3,none,production,3112.0, ,1998, 
230,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1997,10,1998,3,none,yield,0.8, ,1998, 
231,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1998,10,1999,3,none,area,3600.0, ,1999, 
232,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1998,10,1999,3,none,production,2160.0, ,1999, 
233,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1998,10,1999,3,none,yield,0.6, ,1999, 
234,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1999,10,2000,3,none,area,1800.0, ,2000, 
235,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1999,10,2000,3,none,production,1080.0, ,2000, 
236,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,1999,10,2000,3,none,yield,0.6, ,2000, 
237,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2000,10,2001,3,none,area,2800.0, ,2001, 
238,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2000,10,2001,3,none,production,1400.0, ,2001, 
239,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2000,10,2001,3,none,yield,0.5, ,2001, 
240,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2001,10,2002,3,none,area,4860.0, ,2002, 
241,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2001,10,2002,3,none,production,3132.0, ,2002, 
242,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2001,10,2002,3,none,yield,0.6444444444444445, ,2002, 
243,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2002,10,2003,3,none,area,1550.0, ,2003, 
244,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2002,10,2003,3,none,production,775.0, ,2003, 
245,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2002,10,2003,3,none,yield,0.5, ,2003, 
246,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2003,10,2004,3,none,area,2580.0, ,2004, 
247,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2003,10,2004,3,none,production,1548.0, ,2004, 
248,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2003,10,2004,3,none,yield,0.6, ,2004, 
249,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2004,10,2005,3,none,area,1620.0, ,2005, 
250,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2004,10,2005,3,none,production,972.0, ,2005, 
251,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2004,10,2005,3,none,yield,0.6, ,2005, 
252,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2005,10,2006,3,none,area,1800.0, ,2006, 
253,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2005,10,2006,3,none,production,1350.0, ,2006, 
254,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2005,10,2006,3,none,yield,0.75, ,2006, 
255,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2006,10,2007,3,none,area,1500.0, ,2007, 
256,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2006,10,2007,3,none,production,750.0, ,2007, 
257,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2006,10,2007,3,none,yield,0.5, ,2007, 
258,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2007,10,2008,3,none,area,1250.0, ,2008, 
259,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2007,10,2008,3,none,production,500.0, ,2008, 
260,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2007,10,2008,3,none,yield,0.4, ,2008, 
261,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2008,10,2009,3,none,area,8829.0, ,2009, 
262,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2008,10,2009,3,none,production,12537.992268, ,2009, 
263,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2008,10,2009,3,none,yield,1.420092, ,2009, 
264,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2009,10,2010,3,none,area,8000.0, ,2010, 
265,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2009,10,2010,3,none,production,7715.97426, ,2010, 
266,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Deyr,2009,10,2010,3,none,yield,0.9644967825, ,2010, 
267,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Watermelon,Gu,2013,3,2013,8,agro_pastoral,area,200.0, ,2013, 
268,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Watermelon,Gu,2013,3,2013,8,agro_pastoral,production,52.0, ,2013, 
269,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Watermelon,Gu,2013,3,2013,8,agro_pastoral,yield,0.26, ,2013, 
270,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Watermelon,Gu,2011,3,2011,8,none,area,200.0, ,2011, 
271,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Watermelon,Gu,2011,3,2011,8,none,production,720.0, ,2011, 
272,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Watermelon,Gu,2011,3,2011,8,none,yield,3.6, ,2011, 
273,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Watermelon,Deyr,2009,10,2010,3,none,area,200.0, ,2010, 
274,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Watermelon,Deyr,2009,10,2010,3,none,production,720.0, ,2010, 
275,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Watermelon,Deyr,2009,10,2010,3,none,yield,3.6, ,2010, 
276,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2013,3,2013,8,agro_pastoral,area,90.0, ,2013, 
277,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2013,3,2013,8,agro_pastoral,production,2.0, ,2013, 
278,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2013,3,2013,8,agro_pastoral,yield,0.0222222222222222, ,2013, 
279,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2009,3,2009,8,none,area,75.0, ,2009, 
280,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2009,3,2009,8,none,production,15.0, ,2009, 
281,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2009,3,2009,8,none,yield,0.2, ,2009, 
282,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2010,3,2010,8,none,area,200.0, ,2010, 
283,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2010,3,2010,8,none,production,40.0, ,2010, 
284,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2010,3,2010,8,none,yield,0.2, ,2010, 
285,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2011,3,2011,8,none,area,100.0, ,2011, 
286,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2011,3,2011,8,none,production,20.0, ,2011, 
287,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Gu,2011,3,2011,8,none,yield,0.2, ,2011, 
288,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2006,10,2007,3,none,area,100.0, ,2007, 
289,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2006,10,2007,3,none,production,10.0, ,2007, 
290,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2006,10,2007,3,none,yield,0.1, ,2007, 
291,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2007,10,2008,3,none,area,75.0, ,2008, 
292,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2007,10,2008,3,none,production,15.0, ,2008, 
293,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2007,10,2008,3,none,yield,0.2, ,2008, 
294,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2008,10,2009,3,none,area,200.0, ,2009, 
295,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2008,10,2009,3,none,production,40.0, ,2009, 
296,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2008,10,2009,3,none,yield,0.2, ,2009, 
297,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2009,10,2010,3,none,area,100.0, ,2010, 
298,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2009,10,2010,3,none,production,20.0, ,2010, 
299,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Cowpea,Deyr,2009,10,2010,3,none,yield,0.2, ,2010, 
300,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Tomato,Gu,2011,3,2011,8,none,area,200.0, ,2011, 
301,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Tomato,Gu,2011,3,2011,8,none,production,900.0, ,2011, 
302,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Tomato,Gu,2011,3,2011,8,none,yield,4.5, ,2011, 
303,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Tomato,Deyr,2009,10,2010,3,none,area,150.0, ,2010, 
304,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Tomato,Deyr,2009,10,2010,3,none,production,900.0, ,2010, 
305,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Tomato,Deyr,2009,10,2010,3,none,yield,6.0, ,2010, 
306,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2012,3,2012,8,agro_pastoral,area,6600.0, ,2012, 
307,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2012,3,2012,8,agro_pastoral,production,1610.0, ,2012, 
308,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2012,3,2012,8,agro_pastoral,yield,0.2439393939393939, ,2012, 
309,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2013,3,2013,8,agro_pastoral,area,6000.0, ,2013, 
310,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2013,3,2013,8,agro_pastoral,production,1400.0, ,2013, 
311,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2013,3,2013,8,agro_pastoral,yield,0.2333333333333333, ,2013, 
312,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2014,3,2014,8,agro_pastoral,area,12700.0, ,2014, 
313,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2014,3,2014,8,agro_pastoral,production,4200.0, ,2014, 
314,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2014,3,2014,8,agro_pastoral,yield,0.3307086614173228, ,2014, 
315,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2015,3,2015,8,agro_pastoral,area,4500.0, ,2015, 
316,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2015,3,2015,8,agro_pastoral,production,1.6, ,2015, 
317,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2015,3,2015,8,agro_pastoral,yield,0.0003555555555555, ,2015, 
318,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2016,3,2016,8,agro_pastoral,area,8000.0, ,2016, 
319,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2016,3,2016,8,agro_pastoral,production,4800.0, ,2016, 
320,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2016,3,2016,8,agro_pastoral,yield,0.6, ,2016, 
321,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2017,3,2017,8,agro_pastoral,area,4000.0, ,2017, 
322,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2017,3,2017,8,agro_pastoral,production,60.0, ,2017, 
323,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2017,3,2017,8,agro_pastoral,yield,0.015, ,2017, 
324,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2018,3,2018,8,agro_pastoral,area,3000.0, ,2018, 
325,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2018,3,2018,8,agro_pastoral,production,400.0, ,2018, 
326,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2018,3,2018,8,agro_pastoral,yield,0.1333333333333333, ,2018, 
327,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2019,3,2019,8,agro_pastoral,area,3000.0, ,2019, 
328,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2019,3,2019,8,agro_pastoral,production,20.0, ,2019, 
329,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2019,3,2019,8,agro_pastoral,yield,0.0066666666666666, ,2019, 
330,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2020,3,2020,8,agro_pastoral,area,4000.0, ,2020, 
331,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2020,3,2020,8,agro_pastoral,production,1250.0, ,2020, 
332,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2020,3,2020,8,agro_pastoral,yield,0.3125, ,2020, 
333,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,1998,3,1998,8,none,area,3060.0, ,1998, 
334,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,1998,3,1998,8,none,production,1530.0, ,1998, 
335,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,1998,3,1998,8,none,yield,0.5, ,1998, 
336,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,1999,3,1999,8,none,area,5045.0, ,1999, 
337,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,1999,3,1999,8,none,production,4036.0, ,1999, 
338,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,1999,3,1999,8,none,yield,0.8, ,1999, 
339,SO1990A21203,Somalia,SO,Woqooyi Galbeed,Gabiley,Gabiley,Maize,Gu,2000,3,2000,8,none,area,3500.0, ,2000, 
